User,Date,Tweet,Permalink,Retweet count,Likes count,Tweet value
World Health Organization (WHO),17/1/2020 18:10:42,"Q: What is a novel #coronavirus?

A: A novel coronavirus, such as the 2019-nC0V, is a new strain of coronavirus that has not been previously identified in humans https://t.co/PKzKaO2yfK https://t.co/5jUPkCxUzw",https://www.twitter.com/user/status/1218234203361480704,188,239,2835.82
World Health Organization (WHO),20/1/2020 11:48:47,"Lack of support for people with #depression or #MentalHealth conditions, coupled with a fear of stigma, prevent access to treatment. #LetsTalk https://t.co/2QoIhCiY0w",https://www.twitter.com/user/status/1219225256159858696,186,270,2578.02
World Health Organization (WHO),19/2/2020 13:22:16,A future for the world's children - report launch with @DrTedros https://t.co/qDPai7QpVe,https://www.twitter.com/user/status/1230120417693581318,185,394,11815.90
World Health Organization (WHO),5/2/2020 16:56:28,"To fight further spread of the #2019nCoV outbreak in #China &amp; globally &amp; protect vulnerable states with weak health systems, the intl community has launched a US$675 million preparedness &amp; response plan covering the months of February through April 2020 https://t.co/OR6d4nVfBP https://t.co/JMeqvfRyTz",https://www.twitter.com/user/status/1225100893248458754,185,322,14179.10
World Health Organization (WHO),28/1/2020 21:42:11,"WHO has published interim clinical care guidance for hospitalized new #coronavirus (2019-nCoV) patients and for mildly ill patients at home, and developed a standardized clinical case record form that will be available on the web https://t.co/avfkV1shoj https://t.co/xnOsYmeaHm",https://www.twitter.com/user/status/1222273693692448768,185,279,2835.82
World Health Organization (WHO),8/3/2020 17:24:08,"Key considerations to prevent or reduce #COVID19 risks AFTER a meeting or event:
👥 Retain the names &amp; contact details of all participants for at least one month. This will help public health authorities trace people who may have been exposed to COVID-19

#coronavirus https://t.co/YMQgeJIchg",https://www.twitter.com/user/status/1236704265835614210,184,278,2578.01
World Health Organization (WHO),5/3/2020 16:09:12,"""We know people are afraid &amp; that’s normal &amp; appropriate.
That fear can be managed &amp; moderated with accurate information.
WHO has launched a new social media campaign called Be Ready for #COVID19, which urges people to be safe, smart &amp; informed""-@DrTedros 
https://t.co/Ms4B1Yd4d2",https://www.twitter.com/user/status/1235598244194840576,183,291,2363.18
World Health Organization (WHO),11/2/2020 15:18:43,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOAFRO @UN_News_Centre @UN @OIEAnimalHealth @FAO @covid19 @antonioguterres @DrMikeRyan ""Keep your distance from someone who is coughing or sneezing. 

And when you cough or sneeze, cover your mouth and nose with a tissue or your elbow""-@DrTedros #COVID19",https://www.twitter.com/user/status/1227250621285142535,183,207,2148.35
World Health Organization (WHO),4/2/2020 6:50:08,"@WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @DrTedros @UN @UN_News_Centre On #WorldCancerDay, WHO outlines steps to save 7 million lives from #cancer over the next ten years https://t.co/4LFMaV6OqH

Let's beat cancer!

Let's beat cancer!

Let's beat cancer!

Let's beat cancer!

Let's beat cancer! https://t.co/EOtf310idC",https://www.twitter.com/user/status/1224585915403849729,183,402,2835.81
World Health Organization (WHO),18/1/2020 16:16:13,"Shopping in wet markets?
Here are tips to stay healthy
🧼 Wash hands with soap &amp; water after touching animals and animal products
🤏🏼 Avoid touching 👁👃🏼👄
❗️Avoid contact with sick animals and spoiled meat
🗑 Avoid contact with stray animals, waste &amp; fluids in market
#coronavirus https://t.co/DaPMbakD47",https://www.twitter.com/user/status/1218567782771712001,183,221,2578.02
World Health Organization (WHO),7/3/2020 21:18:15,"Influenza: Pre-symptomatic transmission, or potentially transmission of the virus before the appearance of symptoms – is a major driver of transmission alone.

#COVID19: Transmission prior to symptom onset, at present, 
does not appear to be a major driver of transmission. https://t.co/giElr5wZ1k",https://www.twitter.com/user/status/1236400795685453824,182,265,2578.01
World Health Organization (WHO),30/1/2020 16:22:23,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO The International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV) meet again today to ascertain whether the outbreak constitutes a public health emergency of international concern, and what recommendations should be made to manage it https://t.co/9aIRahO4R9",https://www.twitter.com/user/status/1222917985863598080,182,291,2578.02
World Health Organization (WHO),18/1/2020 12:56:39,"Protect yourself from getting sick:
4⃣ Avoiding unprotected contact with sick people 🤒 (including touching one’s eyes, nose or mouth) and with live farm 🐓🐖🐄 or wild animals 🦇🐒

#coronavirus https://t.co/UdH77WMGt7",https://www.twitter.com/user/status/1218517559701594113,182,223,2578.02
World Health Organization (WHO),9/1/2020 20:35:20,"Protect yourself &amp; reduce risk from #coronavirus infection:
👏🏽Hand hygiene
🤧Cover mouth &amp; nose when coughing &amp; sneezing
🥩Thoroughly cook meat &amp; eggs 
🌡Avoid close contact with anyone with respiratory illness
❌ Avoid close contact with wild or live farm animals https://t.co/PVvMsPSMnU",https://www.twitter.com/user/status/1215371498317406209,182,181,2578.03
World Health Organization (WHO),15/2/2020 14:20:08,"@DrTedros @MunSecConf @Facebook @Google @Pinterest @TencentGlobal @Twitter @tiktok_us @YouTube “This is a time for facts, not fear.
This is a time for rationality, not rumours.
This is a time for solidarity, not stigma”-@DrTedros at #MSC2020 on #COVID19 #coronavirus",https://www.twitter.com/user/status/1228685429693669390,181,337,2148.34
World Health Organization (WHO),14/3/2020 18:26:27,"Thank you @DrNataliaBecker, our Goodwill Ambassador, for joining the #SafeHands challenge and helping us beat the #coronavirus! #COVID19 

https://t.co/YZwurLuVfR",https://www.twitter.com/user/status/1238894276387487744,180,546,2363.18
World Health Organization (WHO),9/3/2020 16:17:38,"""The great advantage we have is that the decisions we all make – as governments, businesses, communities, families &amp; individuals – can influence the trajectory of this #COVID19 epidemic""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1237049919841722370,180,435,2148.34
World Health Organization (WHO),7/3/2020 18:29:15,"WHO has defined 4⃣ transmission scenarios for #COVID19:
1⃣ No cases
2⃣ Sporadic cases: 1 or more cases, imported or locally detected
3⃣ Clusters of cases in time, geographic location and/or common exposure
4⃣ Community transmission: larger outbreaks of local transmission https://t.co/kOyTVT21DG",https://www.twitter.com/user/status/1236358265556078594,180,249,2578.01
World Health Organization (WHO),17/1/2020 19:14:05,"@WHOThailand @WHOKobe @WHOSEARO @WHOWPRO Q: What are the symptoms of #coronavirus infection?

A: It depends on the virus, but common signs incl. respiratory symptoms, fever, cough, shortness of breath &amp; breathing difficulties. In more severe cases, it can cause pneumonia, severe acute respiratory syndrome, etc https://t.co/EGbXcZnkYy",https://www.twitter.com/user/status/1218250153901076482,180,205,2578.02
World Health Organization (WHO),8/3/2020 10:03:25,"Key considerations to prevent or reduce #COVID19 risks BEFORE a meeting or event:
👥 Develop and agree a response plan in case someone at the meeting becomes ill with symptoms of COVID-19 (dry cough, fever, malaise)

More https://t.co/Ryt0GD1I06

#coronavirus https://t.co/3Sw399AthG",https://www.twitter.com/user/status/1236593356085637120,179,296,2835.81
World Health Organization (WHO),27/2/2020 14:09:27,"""Do our #healthworkers know how to take samples correctly from patients?

Do we have the right measures at airports &amp; border crossings to test people who are sick?

Do our labs have the right chemicals that allow them to test samples?
...""-@DrTedros #coronavirus #COVID19",https://www.twitter.com/user/status/1233031394101747712,179,344,2148.34
World Health Organization (WHO),5/2/2020 15:12:23,"@DrTedros ""As of 6am Geneva time this morning, there are 24,363 confirmed #2019nCoV cases in #China, and 490 deaths.

In the last 24 hours we had the most cases in a single day since the outbreak started""-@DrTedros",https://www.twitter.com/user/status/1225074697127301120,179,151,2148.34
World Health Organization (WHO),23/1/2020 18:25:06,"The Emergency Committee on the new #coronavirus (2019-nCoV) urged to support ongoing efforts through a WHO international multidisciplinary mission, including national experts",https://www.twitter.com/user/status/1220412152818937856,179,231,2148.34
World Health Organization (WHO),27/2/2020 14:02:35,"@DrTedros ""The #COVID19 epidemics in the Islamic Republic of Iran, Italy and the Republic of Korea demonstrate what this #coronavirus is capable of""-@DrTedros",https://www.twitter.com/user/status/1233029665922613249,178,400,2148.34
World Health Organization (WHO),16/3/2020 16:06:41,"""I’d like to thank @PaulPolman, Ajay Banga &amp; John Denton
@iccsecgen for their support and collaboration.

WHO is also working with @GlblCtzn to launch the Solidarity Sessions, a series of virtual concerts with leading musicians from around the world""-@DrTedros #COVID19",https://www.twitter.com/user/status/1239583878618198018,177,384,2148.34
World Health Organization (WHO),3/3/2020 16:03:12,"@DrTedros ""The only way to be sure is by looking for #COVID19 antibodies in large numbers of people, and several countries are now doing those studies. This will give us further insight into the extent of infection in populations over time""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1234871957943967745,177,284,2148.34
World Health Organization (WHO),25/2/2020 8:43:03,"@WHOEMRO @WHOWPRO @pahowho @WHOSEARO @WHOAFRO @WHO_Europe Stigmatization could potentially contribute to:

🔹more severe health problems
🔹ongoing transmission
🔹difficulties controlling infectious diseases during an epidemic

https://t.co/7kH9y0NViC #COVID19 #coronavirus https://t.co/IkmfKU73zy",https://www.twitter.com/user/status/1232224476118618113,177,279,2835.81
World Health Organization (WHO),22/1/2020 20:08:17,"@DrTedros The 2019-nCoV is a new virus. Identification and sequencing were done quickly, but most importantly, the sequence was shared quickly. That's what allowed Thailand, Japan, Republic of Korea to identify cases quickly - @DrTedros 

#coronavirus",https://www.twitter.com/user/status/1220075731784552450,177,283,2148.34
World Health Organization (WHO),7/3/2020 21:03:48,"#OpenWHO has reached 161,000 learners in #COVID19 courses.
The introductory course on COVID-19 has been partially or fully translated into 17 national languages.

For more information &amp; to enroll in these FREE courses,
go here 👉🏼 https://t.co/UVLNGPPlV8 https://t.co/zSRXxz6teO",https://www.twitter.com/user/status/1236397158389211138,176,251,2835.81
World Health Organization (WHO),24/2/2020 15:06:52,"@DrTedros ""As of 6am GVA time this morning, #China has reported a total of 77,362 cases of #COVID19 to WHO, including 2618 deaths.

In the past 24 hours, 🇨🇳 has reported 416 new confirmed cases &amp; 150 deaths.

We’re encouraged by the continued decline in cases in 🇨🇳""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1231958678309425152,176,199,2148.35
